Date,compound,pos,neg,neu
2016-06-04,0.22173525179856113,0.10307194244604323,0.016388489208633093,0.880575539568345
2016-06-05,0.2910979999999996,0.12348000000000006,0.015506666666666667,0.8610066666666661
2016-06-06,0.12198785714285693,0.07934761904761896,0.028345238095238107,0.8923119047619055
2016-06-07,0.1356774647887324,0.07164788732394364,0.02152112676056338,0.9068169014084505
2016-06-10,0.14374296875,0.09209375,0.040257812500000004,0.867640625
2016-06-11,0.1280689440993789,0.06569565217391307,0.017515527950310562,0.9168074534161489
2016-06-12,0.06838455882352946,0.05581617647058822,0.029294117647058825,0.9148823529411763
2016-06-13,0.08545825825825827,0.0693123123123123,0.03705705705705706,0.8936216216216215
2016-06-14,0.07263765822784814,0.05565189873417721,0.026104430379746833,0.9182373417721519
2016-06-15,0.04534947368421052,0.02543157894736842,0.007547368421052632,0.9670210526315791
